Wavelength,NADH_Coeff,PYR_Coeff
399.0,0.15390595976800386,0.0002325013860500754
400.0,0.13531133371549192,0.00021201487089302434
401.0,0.1199467408049172,0.0002103273040405523
402.0,0.10714654676452842,0.00021479657865145621
403.0,0.09538197770594696,0.00021314738279660345
404.0,0.08562768166878908,0.0002167334812814062
405.0,0.07670078945839191,0.00021818870306420122
406.0,0.06941535928280242,0.00022034463064209188
407.0,0.06177842073000425,0.00020544249503785412
408.0,0.05602884278003239,0.00020566367694294102
409.0,0.05232222601511465,0.00021781528595174986
410.0,0.04732651580791453,0.00021452408405999522
411.0,0.043501730096493024,0.00020961013731973652
412.0,0.040451211509689486,0.00021143699768677089
413.0,0.03849358364060315,0.00022080988839044523
414.0,0.03608392513980246,0.0002191958848578684
415.0,0.0331619472337829,0.00021034066199127053
416.0,0.031857812319816485,0.00021575055569684944
417.0,0.03025476502493118,0.00021500224565851913
418.0,0.02913449489682192,0.00021478144217276405
419.0,0.02825228309322963,0.00021665272811983175
420.0,0.027007503006369355,0.00021512288345663038
421.0,0.02634845551957752,0.00021811812920125386
422.0,0.026716258825053792,0.00022988076834838504
423.0,0.02486335597243566,0.00021721012923283864
424.0,0.02418393368269758,0.000213019895738116
425.0,0.024041580408686338,0.00021454202079826997
426.0,0.02370764499223936,0.00021498389267566063
427.0,0.02284919969603915,0.00020804146757185936
428.0,0.02438065253668982,0.00022894241972335524
429.0,0.02372111349962861,0.00022213073601761764
430.0,0.026038802740825914,0.00024746467306301084
431.0,0.024316972058120983,0.00023464160953194188
432.0,0.02183065612312632,0.0002095675281106261
433.0,0.022349734359419265,0.0002131188505188477
434.0,0.02429099356869236,0.0002341902395080549
435.0,0.023166004548059584,0.00022571880224791683
436.0,0.022294606874051822,0.00021554394266462977
437.0,0.02324408748118918,0.00022812444400880885
438.0,0.02238256999026449,0.00021943810648027934
439.0,0.022723780367212613,0.00022315880616752636
440.0,0.022450133724734023,0.00021933082663407662
441.0,0.022310729759348887,0.00021804437666645503
442.0,0.02345958359776779,0.00023332957889746843
443.0,0.021556616239638466,0.0002152290659114356
444.0,0.02235061915198648,0.0002234739856509007
445.0,0.02181824445070786,0.00021909515154757558
446.0,0.021753236783648995,0.0002163092812492659
447.0,0.021930883445418988,0.00021895090082874375
448.0,0.021704155380016677,0.00021707870668827867
449.0,0.021953789739092275,0.00021776639510253152
450.0,0.02186027209244472,0.00021891688157527178
451.0,0.021373464203017185,0.00021448533465447185
452.0,0.021684050929713438,0.00021611742628672325
453.0,0.022033052395558916,0.00021791397584072694
454.0,0.021542533292634263,0.00021377410900952305
455.0,0.021824487153437273,0.0002181193779572256
456.0,0.02224208461188482,0.00022123855368026346
457.0,0.02144901564712065,0.00021336534819506387
458.0,0.022274993974842644,0.00022240883111737162
459.0,0.02232781116922268,0.00022412413557789063
460.0,0.022548468574350687,0.00022576807150821363
461.0,0.021891215250923194,0.00022198675019784143
462.0,0.022368904862138664,0.00022258475492976744
463.0,0.02193525825194986,0.00021640100835647964
464.0,0.023360830929788176,0.00023215873384739306
465.0,0.023461525225975853,0.00023552440724561543
466.0,0.023420087446345626,0.00023589494843004522
467.0,0.02220000781466745,0.00022367333318109672
468.0,0.022497445542716484,0.0002239194524426633
469.0,0.023326324023996408,0.00023192180999976188
470.0,0.02258363907415552,0.0002230488774337751
471.0,0.022911725029552396,0.00022526190740576146
472.0,0.023238483795995375,0.00023032154282509324
473.0,0.02375013960704654,0.00023549704804936113
474.0,0.023802981378058658,0.00023774803275866994
475.0,0.023363018333337097,0.0002320745371390366
476.0,0.02372991226842858,0.00023739690412141897
477.0,0.023048179687239205,0.0002325129654645663
478.0,0.02318109517543029,0.00023266981730569002
479.0,0.02356199832345475,0.00023501707006689946
480.0,0.023387718789240786,0.0002322760416147131
481.0,0.023739669563300026,0.00023782621271446712
482.0,0.023359528318394124,0.00023388312020379334
483.0,0.02326077565062068,0.0002338974998608047
484.0,0.023343061347826027,0.0002362340814033013
485.0,0.021349476495988565,0.0002087714246182049
486.0,0.032723876662149674,0.0003347660225488453
487.0,0.02454977078245748,0.00026280376118577894
488.0,0.017813452631666966,0.00018196262619490515
489.0,0.022235645289037344,0.00022328228205190066
490.0,0.02336572186590074,0.00023594705578239823
491.0,0.022901771115078323,0.00023022368544171098
492.0,0.02299710750115534,0.00022966155418482665
493.0,0.023107509936733946,0.00023199624366216967
494.0,0.023119552944517514,0.00023386862701587176
495.0,0.022862324117332678,0.00022958106591691136
496.0,0.02284290783880853,0.000228344225781684
497.0,0.0234330152467995,0.00023630015216871675
498.0,0.02280702458981937,0.00022858054418236647
499.0,0.022875546849174894,0.00022899358104936117
500.0,0.023113777215786186,0.00023316122333124354
501.0,0.022615909420711677,0.00022919917236774857
502.0,0.023040830993852315,0.00023201853214602016
503.0,0.02255947932441407,0.00022752239026140785
504.0,0.02300045005001757,0.0002332490906356638
505.0,0.022437525432352133,0.00022714798927910481
506.0,0.022464855687779093,0.00022844779719688915
507.0,0.022608265797276556,0.00022929222391865724
508.0,0.022309476303229183,0.00022409253816157445
509.0,0.02296287094847047,0.0002310336009870645
510.0,0.022974643603301776,0.00023222616689397667
511.0,0.023212161221295713,0.00023509808810800732
512.0,0.02301809674376808,0.00023298696453408462
513.0,0.023039036831570367,0.00023107076104999602
514.0,0.02326153755523398,0.00023365244015030554
515.0,0.023060050652876914,0.0002321688752937862
516.0,0.023045402421738276,0.00023124195471700657
517.0,0.023232142783387328,0.00023474419706435995
518.0,0.023215159684629193,0.00023298359666756605
519.0,0.023219018362815397,0.00023253786499174669
520.0,0.02324413663656661,0.00023516529411403853
521.0,0.02299538707139834,0.00023270512316133637
522.0,0.022959061425764773,0.00023394616366653439
523.0,0.022971374786912947,0.00023099723556947862
524.0,0.023288007596117467,0.00023464217714681373
525.0,0.02311195847594439,0.00023466280060876118
526.0,0.02315437935869051,0.00023486808920109513
527.0,0.023522059776109782,0.00023880558121387193
528.0,0.023234305609840276,0.00023659228635132133
529.0,0.023604148853248613,0.00023915239595913025
530.0,0.023798926079393594,0.00023996598209467503
531.0,0.02362081244424403,0.0002380938257866836
532.0,0.023779927620160173,0.00024129163555725735
533.0,0.023660308595820818,0.0002405036300818189
534.0,0.02397256659725744,0.00024360589078636615
535.0,0.023925082735685915,0.00024292274331426077
536.0,0.023951995172801468,0.0002435812561505436
537.0,0.023688130402702644,0.0002422943142500595
538.0,0.023980234798510133,0.00024434799486382035
539.0,0.024091915267510592,0.0002451734631441155
540.0,0.024016953685204505,0.0002443778137379573
541.0,0.024141045826159536,0.0002450172167643838
542.0,0.024284947487060313,0.0002465109230622173
543.0,0.024158569632471566,0.0002468426770028569
544.0,0.02400092911076539,0.0002446433833875883
545.0,0.02425746976642884,0.00024770837049257994
546.0,0.02409894445251625,0.0002462258273496548
547.0,0.023914538960084518,0.00024397393444972623
548.0,0.024498379087786213,0.0002497210312264106
549.0,0.02440643440605193,0.00025005479074882947
550.0,0.02400100284380576,0.00024597997297039914
551.0,0.0241552516604476,0.0002469763321734783
552.0,0.02438787834145274,0.00024830576976271726
553.0,0.02437497511907416,0.0002491223453553686
554.0,0.024261205555887986,0.0002490923751182446
555.0,0.0239816848751087,0.00024539498561558607
556.0,0.024502090300767897,0.00024945201802753747
557.0,0.024280179438489327,0.00024877704426521703
558.0,0.02446672317981415,0.00024939760235711454
559.0,0.024435706288913808,0.0002498867379142925
560.0,0.024357058070979723,0.0002484547884730577
561.0,0.024662606396461978,0.0002525319145691612
562.0,0.02449946050078074,0.00025088937876295526
563.0,0.024748210066619064,0.000252255635848266
564.0,0.02499919619112603,0.00025515298636973255
565.0,0.02489110404705026,0.00025543520615594
566.0,0.025018612469340912,0.00025517145288381877
567.0,0.024971300651152287,0.0002551062146236013
568.0,0.025216142384148578,0.000258036638361876
569.0,0.024457801522287114,0.0002510047187842235
570.0,0.0251435402476919,0.0002595691697517657
571.0,0.02508133442286914,0.00026039399473541783
572.0,0.025397844343965116,0.0002652918589555591
573.0,0.024283423678349146,0.00025203479452257755
574.0,0.024989561784105416,0.00025945746248702485
575.0,0.025951060822961225,0.00027220117299103243
576.0,0.024480462041083433,0.00025546888483794934
577.0,0.025029131668413314,0.0002603038569530196
578.0,0.025476099320889938,0.0002672068893571939
579.0,0.025543122348527177,0.00027024709045520197
580.0,0.024120154893528506,0.00025055879790008726
581.0,0.02530663698959354,0.0002625951804058408
582.0,0.025551110058161113,0.00026911658414490916
583.0,0.025153690783366437,0.00026854143550868973
584.0,0.023439921543954325,0.00024416276211261013
585.0,0.024681211616232428,0.0002570693033725101
586.0,0.026159109935552708,0.0002746833675302754
587.0,0.023427313251417805,0.00024487663664534565
588.0,0.02590581351954291,0.0002713237487232759
589.0,0.024673617147092333,0.00025732367202039517
590.0,0.02439515330195389,0.00025238297153749704
591.0,0.025370612398571416,0.00026260479207539084
592.0,0.0243607201288417,0.00025119721704618684
593.0,0.025696117709822452,0.00026667014955281327
594.0,0.02587162612300861,0.0002708067241965717
595.0,0.024712302239606163,0.00025585668161415764
596.0,0.025724603110459633,0.0002660525430755495
597.0,0.02449115328230169,0.00025285095385667804
598.0,0.0260397366877397,0.00026851033002317276
599.0,0.02495967546126778,0.0002572941558689787
600.0,0.02534718997645037,0.0002645258013828268
601.0,0.02529130058662426,0.00026188792808515195
602.0,0.024940062562522486,0.0002590784070326164
603.0,0.02464424695393948,0.0002555055529757162
604.0,0.025279429621862783,0.00026281083749583363
605.0,0.024605438974244873,0.0002549746407220855
606.0,0.025740406487169295,0.0002669229667097849
607.0,0.024974938131351317,0.00025936134580255537
608.0,0.025007896649686567,0.00026053979694190934
609.0,0.024726065677765245,0.0002568852436963733
610.0,0.024288363768756743,0.00025110904701817317
611.0,0.025598249833585367,0.0002657204485606698
612.0,0.02494055411423507,0.000257316330826363
613.0,0.025727970237861032,0.000265608779140227
614.0,0.027297493731152873,0.00028144362502650585
615.0,0.029009247609986608,0.000296594717986509
616.0,0.029248485657170583,0.00029939890342726766
617.0,0.02996669134955884,0.0003063405338673121
618.0,0.030457923201719365,0.0003104012368737402
619.0,0.025372676914991107,0.0002621899766714546
620.0,0.022835337948104523,0.00023731921610824536
621.0,0.022711688203690815,0.00023735410570930877
622.0,0.020334496669718965,0.00021167134833378301
623.0,0.02223181118774094,0.00023090925475057535
624.0,0.024530256193951612,0.00025244544738885807
625.0,0.026005696756100653,0.0002668442948239822
626.0,0.025834980968684553,0.0002656584646553448
627.0,0.02558107011372986,0.00026218638175422586
628.0,0.02543080286297043,0.00026062906436187603
629.0,0.024037795463231246,0.00024711835025839217
630.0,0.02468688903426043,0.0002538503403630664
631.0,0.024750299159773927,0.0002539712052030791
632.0,0.025448818220634235,0.0002603550939594477
633.0,0.025800842726702994,0.0002636134496755019
634.0,0.02581635117284899,0.00026354465434314737
635.0,0.02583365378055533,0.0002638946477521625
636.0,0.025368080909184486,0.00025911840519474643
637.0,0.0255092298821442,0.0002613940245440838
638.0,0.025507288254863907,0.0002612357347324815
639.0,0.025749426454420323,0.00026349383359265135
640.0,0.02630163525227679,0.0002691665345485279
641.0,0.027208940752885106,0.00027790569841195143
642.0,0.026612049936517918,0.00027202070823402903
643.0,0.025766778217349465,0.00026401010129981745
644.0,0.02508479985978837,0.0002573554586420919
645.0,0.024295294643162175,0.0002509775487944607
646.0,0.024052247073220966,0.0002472747858424728
647.0,0.023999036638347095,0.00024769724517292277
648.0,0.024404640242945305,0.0002506516980885644
649.0,0.024763005762652963,0.0002547522100557098
650.0,0.025015441963552317,0.0002585050747694628
651.0,0.025098563298772136,0.00025868205813348147
652.0,0.025084898170543227,0.00025775161832902147
653.0,0.02504881830143601,0.000256883238112372
654.0,0.024863282240323064,0.00025633117261558605
655.0,0.025254335924228228,0.00025762462320704703
656.0,0.01695876770346507,0.00018501315795182923
657.0,0.041650031545132596,0.00046958840845750334
658.0,0.022048339642789964,0.00023230877426466153
659.0,0.02588121137398174,0.0002673103850801524
660.0,0.025077721520539227,0.00025828604981604635
661.0,0.025184216123069626,0.00025910417689953177
662.0,0.02546169686555605,0.0002612179115193239
663.0,0.025569444923896893,0.00026249323617331954
664.0,0.025609924178228785,0.0002625399322327593
665.0,0.02575444027853835,0.00026337796379533366
666.0,0.02550900868451782,0.0002617071984402032
667.0,0.02540870762882398,0.00026172441619284187
668.0,0.025319810565645987,0.00026105258325371004
669.0,0.025464572441605667,0.0002619438195570193
670.0,0.0253791162373747,0.0002609195713798905
671.0,0.025421242188526302,0.0002616863857691453
672.0,0.02512871997471666,0.0002588734211630823
673.0,0.025355792124926117,0.00026198601251329256
674.0,0.025218280631907723,0.00026047633721569714
675.0,0.025297199202897157,0.00026082894166875643
676.0,0.02525322993382847,0.0002603679978175542
677.0,0.02524330059686271,0.00026032864295365445
678.0,0.025032154709409737,0.00025887705391897467
679.0,0.024940455803583294,0.0002585878335144829
680.0,0.025054692339324364,0.00025923056655979685
681.0,0.025156959600476862,0.0002600605000969764
682.0,0.02504982598159634,0.0002591927253407666
683.0,0.02524364468264917,0.000260607040776605
684.0,0.024840105593388256,0.00025798214701753825
685.0,0.024792842930525513,0.000257896966441711
686.0,0.024902360573227644,0.00025858401154900407
687.0,0.02514017312126982,0.0002603900592463296
688.0,0.02489134982275192,0.0002589117164728196
689.0,0.025033457320597616,0.0002600361303521149
690.0,0.024894692371768775,0.0002585069289916673
691.0,0.024852689308364914,0.00025795440940711055
692.0,0.02485209944625828,0.00025868258791476867
693.0,0.024920425085547277,0.0002592737812300611
694.0,0.02478667396068183,0.000258704422297278
695.0,0.02486153723259386,0.00025940278193349733
696.0,0.024881027243900664,0.0002595916096009047
697.0,0.024799749226701025,0.0002574082849748433
698.0,0.024860210044206923,0.00025833777875795567
699.0,0.024789574113621256,0.0002593913917262916
700.0,0.02490707946564806,0.00026016554731330847
701.0,0.024968670851422844,0.00026021731409864296
702.0,0.02493836671022226,0.0002589181116424093
703.0,0.024858981165595536,0.00025968042292857707
704.0,0.024959921237227158,0.0002609918480991984
705.0,0.0249204496634164,0.00026000184621879213
706.0,0.024944732300183993,0.00026017784570549955
707.0,0.024719896708282372,0.00025769867846893105
708.0,0.024995484977835086,0.00026127841962748986
709.0,0.02491786901849741,0.000260522125087374
710.0,0.024978526456739893,0.0002612866311650663
711.0,0.024778489629950533,0.0002598942257994604
712.0,0.024940750734765472,0.00026159000419300057
713.0,0.024920646283379828,0.0002606298968709626
714.0,0.024817150144234454,0.0002600466123716372
715.0,0.024892898209486834,0.000261500396194429
716.0,0.024884541836558128,0.0002613337056390763
717.0,0.024954956568280392,0.00026273523074335373
718.0,0.024628836818445254,0.00025909248395857476
719.0,0.024532025777849017,0.00025871747751487974
720.0,0.024814348302049892,0.0002612684295413062
721.0,0.02474558026673499,0.00026067621451924454
722.0,0.024720412837606356,0.00026111263725505914
723.0,0.02486706718515964,0.00026290729475462267
724.0,0.024707263838031367,0.0002611129778277914
725.0,0.02463891362190411,0.0002605179625581303
726.0,0.02435887681180084,0.00025859521254479803
727.0,0.024552130229080028,0.00026018284075271807
728.0,0.024579239286932158,0.0002611542247497817
729.0,0.024433395998287203,0.00026055103577676375
730.0,0.024385568049898363,0.0002612949562381557
731.0,0.02447097509957659,0.00026300439531037217
732.0,0.024313949017691534,0.00026125094690381716
733.0,0.02452944513329083,0.0002627543027209745
734.0,0.024413119503931015,0.0002610803208592176
735.0,0.024332726279143953,0.0002617877245464646
736.0,0.024541783072411207,0.0002640789344669471
737.0,0.024405992009768326,0.0002633036057995397
738.0,0.024706624821165812,0.00026602556228235856
739.0,0.02467954034174977,0.0002659176769765098
740.0,0.0242281978825361,0.00026091287348337436
741.0,0.024971202341067485,0.0002679727955548766
742.0,0.024786305296923175,0.000265616687952226
743.0,0.02481995198703752,0.0002648300447623998
744.0,0.024936203884593996,0.0002660145883318784
745.0,0.024853770721359445,0.00026507941837211336
746.0,0.024896511111610575,0.000265888160834775
747.0,0.025035939655122543,0.0002669905132791048
748.0,0.02493829297723343,0.00026557241372930716
749.0,0.02545189041633803,0.0002693155532560908
750.0,0.02501858789172952,0.00026609651456693914
751.0,0.025340504878004325,0.00026863747651265774
752.0,0.02528232977402906,0.00026955387723109274
753.0,0.02548325139302483,0.00027099460583771126
754.0,0.025133094781247534,0.0002665708920448377
755.0,0.02547858165474481,0.0002706885460858662
756.0,0.025271171558503443,0.00026914099172898974
757.0,0.025041371298067404,0.0002669546776480438
758.0,0.025309733762960276,0.0002692983733449726
759.0,0.025773659936995978,0.0002723606737145464
760.0,0.02530046801995604,0.000269393392634156
761.0,0.025235755282945412,0.000268510557075867
762.0,0.025686335837288063,0.00027310531315641616
763.0,0.02568481202867998,0.00027313365623029916
764.0,0.025336891975004352,0.00026931169345004364
765.0,0.02539995801493755,0.00027025314505531306
766.0,0.025832154548218536,0.0002734815305243235
767.0,0.02614746016862378,0.00027736596914935323
768.0,0.02573703936002561,0.000274091947176732
769.0,0.02522014852733313,0.00026904506424164747
770.0,0.025722686060223772,0.0002727993669306404
771.0,0.02575507929530082,0.00027298217784175864
772.0,0.02570612077931316,0.0002730718615217046
773.0,0.025897063905759566,0.0002755128848250138
774.0,0.025652025552490586,0.00027249837790556305
775.0,0.025754169925379915,0.00027355040153725896
776.0,0.025769924146815233,0.00027312752595238474
777.0,0.025601149986524786,0.0002723895465650345
778.0,0.02562577671005816,0.0002720876871884771
779.0,0.025500848931913345,0.00027125597511197525
780.0,0.025488904233492975,0.0002710809973311642
781.0,0.025721825845319502,0.000273463101853583
782.0,0.02546206552967551,0.00027054005715395604
783.0,0.025747312784066407,0.0002738921077137529
784.0,0.02565691648834544,0.00027353787609784934
785.0,0.025660701433542814,0.0002736188184548845
786.0,0.02561643723401355,0.00027286702702412506
787.0,0.025524148466028927,0.00027283399164494877
788.0,0.025554059366426414,0.00027289718646742323
789.0,0.025397205327614993,0.00027115800420014286
790.0,0.025871626122544723,0.00027449692386612173
791.0,0.025876910299357295,0.000276188918139354
792.0,0.025667951816793367,0.0002733983555342433
793.0,0.025943613819953415,0.00027547432461828424
794.0,0.025580676872050536,0.0002720416344300452
795.0,0.025311331304608733,0.0002693788994487739
796.0,0.02619297782442738,0.0002767893825485279
797.0,0.026316750456743462,0.00027901838151718115
798.0,0.02581716223196349,0.00027428891070319816
799.0,0.025878802772754894,0.00027485842099460355
800.0,0.026027398748722414,0.0002769616736032061
801.0,0.026138194425671085,0.000277609817943814
802.0,0.026080977847509575,0.0002765351274160781
803.0,0.026249801162198137,0.0002776752454075073
804.0,0.026119810404506328,0.0002775486665347195
805.0,0.026130034673221236,0.0002773924958442981
806.0,0.02605740795977168,0.00027673330186493136
807.0,0.026080658339128343,0.00027565354061812557
808.0,0.02635128194019817,0.0002790764677827156
809.0,0.026249235877239013,0.00027877422999222283
810.0,0.026463847201662755,0.0002799109044295691
811.0,0.02648749082177097,0.00027989330825728116
812.0,0.02648122354179095,0.0002804550989469883
813.0,0.026551736584938136,0.000281941237011507
814.0,0.026335232788250732,0.0002795954600515832
815.0,0.026263908685576716,0.00027853295440171414
816.0,0.026827668940638105,0.0002844181716176494
817.0,0.026607994637801308,0.000282332136766209
818.0,0.02649063675087593,0.00028198070539576224
819.0,0.026651447777597564,0.0002844285022728355
820.0,0.026760793378256927,0.0002846924069094516
821.0,0.0268236382202545,0.00028383492496309815
822.0,0.02691629565091538,0.00028552067543782236
823.0,0.026987251090088454,0.0002866668480163479
824.0,0.026759711965468565,0.0002864232262693437
825.0,0.026431650587579993,0.0002835723447668439
826.0,0.026526421689728748,0.0002847098138658043
827.0,0.026506218928412928,0.0002847652890927704
828.0,0.02662905761355751,0.00028670994916292356
829.0,0.026523865622318076,0.00028553740125648755
830.0,0.026575945489541584,0.0002879776298831839
831.0,0.026536596803323945,0.00028711920190786446
832.0,0.026588185117958643,0.0002881832968915959
833.0,0.02648613905541183,0.0002869732105022617
834.0,0.026291877957559967,0.0002858354386643917
835.0,0.026414520022534943,0.0002875599007044679
836.0,0.02650557991221744,0.00028778422342893423
837.0,0.026760375559017745,0.000288943413389969
838.0,0.026587718143857464,0.0002879117104864693
839.0,0.026395546139882067,0.00028696303121680816
840.0,0.02647097469675321,0.0002877257965949528
841.0,0.026396308044804622,0.0002862780295288469
842.0,0.026755607511013725,0.00028879855721799857
843.0,0.026783380163445888,0.0002892741077764463
844.0,0.026552473911269973,0.00028796665593405286
845.0,0.02654006223988237,0.00028859550125815407
846.0,0.02663596391076388,0.0002877431657129593
847.0,0.02659919586869208,0.00028839823499722246
848.0,0.026706427798430552,0.00028880839593230695
849.0,0.02668993624989025,0.0002890348756082057
850.0,0.026713383249261886,0.00028886371979208
851.0,0.02663758602976602,0.0002890249233706055
852.0,0.026713137473611773,0.0002897092817578764
853.0,0.02652472583778932,0.00028682907330934053
854.0,0.026364701292158448,0.0002858413797383541
855.0,0.02675555835646098,0.0002893623913332275
856.0,0.027129137389483093,0.0002925441564284581
857.0,0.02693703911880578,0.0002905881061468137
858.0,0.026869696582581135,0.0002902806462696611
859.0,0.02708145690846357,0.00029177416336425676
